Time (ms),dshot,Voltage (V),Current (A),RPM,Thrust (g)
4637,1047,24.28,21.20,17442,570
4639,1047,24.19,20.90,17442,570
4641,1047,24.20,22.30,17442,570
4643,1047,24.22,21.40,17442,570
4645,1047,24.25,20.60,17442,570
4648,1047,24.25,21.40,18114,569
4655,1047,24.23,27.00,18114,569
4657,1047,24.29,29.50,18114,569
4659,1047,24.25,32.60,18114,569
4661,1047,24.18,38.90,18114,568
4663,1047,24.25,40.60,16971,568
4665,1047,24.25,43.60,16971,568
4668,1047,24.27,51.10,16971,568
4675,1047,24.25,69.60,16971,570
4677,1047,24.18,76.40,16971,570
4679,1047,24.24,80.30,17171,570
4681,1047,24.21,84.80,17171,570
4683,1047,24.27,88.00,17171,569
4685,1047,24.16,90.70,17171,569
4688,1047,24.22,92.80,17171,569
4695,1047,24.24,96.20,16871,565
4697,1047,24.22,96.10,16871,565
4699,1047,24.11,94.60,16871,565
4701,1047,24.20,92.70,16871,565
4703,1047,24.25,90.10,16871,565
4705,1047,24.16,86.90,16871,565
4708,1047,24.24,82.50,16871,564
4715,1047,24.22,64.70,16285,564
4717,1047,24.26,60.80,16285,564
4719,1047,24.26,57.10,16285,563
4721,1047,24.27,55.20,16285,563
4723,1047,24.25,53.40,16285,563
4725,1047,24.21,51.10,17071,563
4728,1047,24.24,53.10,17071,563
4732,1047,24.25,57.80,17071,563
4734,1047,24.25,62.20,17071,563
4737,1047,24.24,64.70,17071,563
4740,1047,24.17,70.20,17071,563
4743,1047,24.24,76.60,17071,562
4745,1047,24.23,82.80,17000,562
4748,1047,24.21,87.50,17000,562
4752,1047,24.26,90.70,17000,562
4754,1047,24.18,93.50,17000,562
4757,1047,24.25,94.30,17000,562
4760,1047,24.23,94.40,17000,562
4763,1047,24.23,94.10,17000,562
4766,1047,24.16,92.50,17342,562
4768,1047,24.22,89.40,17342,562
4772,1047,24.18,86.90,17342,562
4774,1047,24.23,81.60,17342,562
4777,1047,24.22,74.90,17342,562
4780,1047,24.20,69.10,16671,562
4783,1047,24.24,67.00,16671,562
4785,1047,24.31,63.00,16671,562
4788,1047,24.21,57.40,16671,563
4792,1047,24.20,52.30,16671,563
4794,1047,24.24,47.80,16671,563
4797,1047,24.23,45.90,16671,563
4800,1047,24.26,47.40,17771,564
4803,1047,24.23,48.00,17771,564
4806,1047,24.18,49.60,17771,564
4808,1047,24.19,51.60,17771,564
4812,1047,24.25,53.50,17771,567
4814,1047,24.25,60.60,17771,567
4817,1047,24.21,64.10,16642,567
4820,1047,24.23,66.00,16642,567
4823,1047,24.21,74.60,16642,566
4826,1047,24.22,80.60,16642,566
4828,1047,24.22,82.80,16642,566
4832,1047,24.19,87.90,16642,566
4836,1047,24.23,110.60,16828,567
4838,1047,24.19,111.10,17271,567
4840,1047,24.23,111.60,17271,567
4843,1047,24.22,111.80,17271,567
4846,1047,24.22,112.60,17271,566
4849,1047,24.19,111.80,17271,566
4852,1047,24.14,111.10,17271,566
4855,1047,24.25,110.30,17242,566
4858,1047,24.25,110.00,17242,567
4861,1047,24.23,108.90,17242,567
4864,1047,24.25,106.80,17242,567
4867,1047,24.16,104.20,17242,567
4870,1047,24.18,101.40,17242,567
4873,1047,24.25,97.90,17242,567
4875,1047,24.24,93.40,17242,567
4878,1047,24.22,91.60,17242,567
4881,1047,24.22,89.60,17242,565
4884,1047,24.19,83.90,17242,565
4887,1047,24.23,77.80,17242,565
4890,1047,24.26,71.50,17242,565
4893,1047,24.19,65.30,16828,566
4895,1047,24.24,59.40,16828,566
4898,1047,24.20,54.00,16828,566
4901,1047,24.26,52.30,16828,566
4906,1047,24.23,47.70,16828,564
4908,1047,24.22,52.60,16828,564
4910,1047,24.22,55.60,16828,564
4913,1047,24.25,60.20,16828,564
4915,1047,24.28,62.50,16828,564
4918,1047,24.20,66.50,16828,561
4921,1047,24.19,72.30,17342,561
4924,1047,24.19,79.20,17342,561
4927,1047,24.18,84.90,17342,561
4930,1047,24.23,88.40,17342,559
4933,1047,24.21,91.50,17342,559
4936,1047,24.19,93.10,17314,559
4938,1047,24.27,93.60,17314,559
4941,1047,24.19,94.30,17314,559
4944,1047,24.21,94.10,17314,559
4947,1047,24.21,93.40,17314,559
4950,1047,24.16,91.80,17314,559
4953,1047,24.23,89.60,17314,561
4956,1047,24.23,86.50,16642,561
4958,1047,24.25,83.00,16642,561
4961,1047,24.25,81.50,16642,561
4964,1047,24.22,78.20,16642,564
4967,1047,24.25,72.80,16642,564
4970,1047,24.18,69.90,16642,564
4973,1047,24.26,64.40,16642,564
4976,1047,24.28,58.80,16542,564
4979,1047,24.23,53.60,16542,564
4981,1047,24.31,47.20,16542,564
4984,1047,24.21,45.80,16542,564
4987,1047,24.26,43.10,16542,563
4990,1047,24.24,41.40,16542,563
4993,1047,24.17,40.30,16571,563
4996,1047,24.25,45.70,16571,563
4999,1047,24.24,48.90,16571,562
5001,1047,24.21,51.90,16571,562
5004,1047,24.17,59.80,16571,562
5007,1047,24.17,63.00,16571,562
5010,1047,24.20,67.30,16571,562
5013,1047,24.21,75.10,17242,562
5016,1047,24.15,82.60,17242,562
5019,1047,24.19,86.00,17242,562
5022,1047,24.23,90.40,17242,561
5024,1047,24.22,93.30,17242,561
5027,1047,24.21,95.10,17142,561
5030,1047,24.21,95.60,17142,561
5033,1047,24.21,96.50,17142,562
5036,1047,24.18,97.20,17142,562
5039,1047,24.20,98.00,17142,562
5042,1047,24.22,97.20,17142,562
5045,1047,24.20,97.10,17142,563
5047,1047,24.16,94.80,17957,563
5050,1047,24.23,92.90,17957,563
5053,1047,24.23,91.80,17957,563
5056,1047,24.27,89.80,17957,563
5059,1047,24.20,85.20,17957,563
